store,type,stores_size,unemployment,temperature,fuel_price,date,is_holiday,weekly_sales
10,B,126512,9.003,77.04,2.924,2010-10-08T00:00:00Z,false,24276.60849315068
10,B,126512,9.003,75.48,3.08,2010-10-15T00:00:00Z,false,23340.414383561645
10,B,126512,9.003,68.12,3.014,2010-10-22T00:00:00Z,false,24169.9175
10,B,126512,9.003,68.76,3.13,2010-10-29T00:00:00Z,false,23853.54191780822
10,B,126512,9.003,71.04,3.009,2010-11-05T00:00:00Z,false,25098.793972602736
10,B,126512,9.003,61.24,3.13,2010-11-12T00:00:00Z,false,25620.291756756757
10,B,126512,9.003,58.83,3.047,2010-11-19T00:00:00Z,false,27453.199014084512
10,B,126512,9.003,55.33,3.162,2010-11-26T00:00:00Z,true,40832.58861111111
10,B,126512,9.003,51.17,3.041,2010-12-03T00:00:00Z,false,30838.44712328767
10,B,126512,9.003,60.51,3.091,2010-12-10T00:00:00Z,false,33497.08625000001
10,B,126512,9.003,59.15,3.125,2010-12-17T00:00:00Z,false,38515.71027397259
10,B,126512,9.003,57.06,3.236,2010-12-24T00:00:00Z,false,51356.954657534254
10,B,126512,9.003,49.67,3.148,2010-12-31T00:00:00Z,true,23712.474166666663
10,B,126512,8.744,43.43,3.287,2011-01-07T00:00:00Z,false,23483.69726027397
10,B,126512,8.744,49.98,3.312,2011-01-14T00:00:00Z,false,24095.825211267602
10,B,126512,8.744,56.75,3.336,2011-01-21T00:00:00Z,false,22980.221643835615
10,B,126512,8.744,53.03,3.231,2011-01-28T00:00:00Z,false,23830.12569444444
10,B,126512,8.744,44.88,3.348,2011-02-04T00:00:00Z,false,27718.956478873228
10,B,126512,8.744,51.51,3.381,2011-02-11T00:00:00Z,true,29380.67097222223
10,B,126512,8.744,61.77,3.43,2011-02-18T00:00:00Z,false,28862.11712328767
10,B,126512,8.744,53.59,3.398,2011-02-25T00:00:00Z,false,26958.8590410959
10,B,126512,8.744,56.96,3.674,2011-03-04T00:00:00Z,false,27577.509718309862
10,B,126512,8.744,64.22,3.63,2011-03-11T00:00:00Z,false,26485.878767123282
10,B,126512,8.744,70.12,3.892,2011-03-18T00:00:00Z,false,26176.865416666675
10,B,126512,8.744,62.53,3.716,2011-03-25T00:00:00Z,false,25219.428472222222
10,B,126512,8.494,67.64,3.772,2011-04-01T00:00:00Z,false,25037.440821917793
10,B,126512,8.494,73.03,3.818,2011-04-08T00:00:00Z,false,26724.581857142854
10,B,126512,8.494,61.05,4.089,2011-04-15T00:00:00Z,false,25095.312957746468
10,B,126512,8.494,75.93,3.917,2011-04-22T00:00:00Z,false,28237.058309859156
10,B,126512,8.494,73.38,4.151,2011-04-29T00:00:00Z,false,26022.865833333333
10,B,126512,8.494,73.56,4.193,2011-05-06T00:00:00Z,false,24883.378243243245
10,B,126512,8.494,74.04,4.202,2011-05-13T00:00:00Z,false,23791.60333333332
10,B,126512,8.494,72.62,3.99,2011-05-20T00:00:00Z,false,24584.40014285714
10,B,126512,8.494,78.62,3.933,2011-05-27T00:00:00Z,false,24208.338611111107
10,B,126512,8.494,81.87,3.893,2011-06-03T00:00:00Z,false,24550.83410958905
10,B,126512,8.494,84.57,3.981,2011-06-10T00:00:00Z,false,23836.480821917805
10,B,126512,8.494,87.96,3.935,2011-06-17T00:00:00Z,false,25249.093888888896
10,B,126512,8.494,90.69,3.807,2011-06-24T00:00:00Z,false,23449.49493150685
10,B,126512,8.257,95.36,3.842,2011-07-01T00:00:00Z,false,24324.57986111112
10,B,126512,8.257,88.57,3.793,2011-07-08T00:00:00Z,false,23607.060833333337
10,B,126512,8.257,86.01,3.779,2011-07-15T00:00:00Z,false,24653.727777777767
10,B,126512,8.257,88.59,3.697,2011-07-22T00:00:00Z,false,25715.110289855074
10,B,126512,8.257,86.75,3.694,2011-07-29T00:00:00Z,false,24589.314507042247
10,B,126512,8.257,89.8,3.803,2011-08-05T00:00:00Z,false,26198.610833333332
10,B,126512,8.257,85.61,3.794,2011-08-12T00:00:00Z,false,26265.720958904116
10,B,126512,8.257,87.4,3.743,2011-08-19T00:00:00Z,false,27150.68999999999
10,B,126512,8.257,91.59,3.663,2011-08-26T00:00:00Z,false,24343.648873239425
10,B,126512,8.257,91.61,3.798,2011-09-02T00:00:00Z,false,24090.237671232877
10,B,126512,8.257,89.06,3.771,2011-09-09T00:00:00Z,true,23202.497499999998
10,B,126512,8.257,77.49,3.784,2011-09-16T00:00:00Z,false,22929.08750000001
10,B,126512,8.257,82.51,3.789,2011-09-23T00:00:00Z,false,23745.21873239437
10,B,126512,8.257,82.27,3.877,2011-09-30T00:00:00Z,false,22297.360410958903
10,B,126512,7.874,75.01,3.827,2011-10-07T00:00:00Z,false,24836.494444444437
10,B,126512,7.874,70.27,3.698,2011-10-14T00:00:00Z,false,23677.125277777774
10,B,126512,7.874,77.91,3.842,2011-10-21T00:00:00Z,false,24249.007777777788
10,B,126512,7.874,72.79,3.843,2011-10-28T00:00:00Z,false,24271.136575342458
10,B,126512,7.874,68.57,3.828,2011-11-04T00:00:00Z,false,26450.535972222235
10,B,126512,7.874,55.28,3.677,2011-11-11T00:00:00Z,false,28841.26166666666
10,B,126512,7.874,58.97,3.669,2011-11-18T00:00:00Z,false,25603.94315068494
10,B,126512,7.874,60.68,3.76,2011-11-25T00:00:00Z,true,39867.5491891892
10,B,126512,7.874,57.29,3.701,2011-12-02T00:00:00Z,false,28723.57194444444
10,B,126512,7.874,42.58,3.644,2011-12-09T00:00:00Z,false,33278.231506849304
10,B,126512,7.874,50.53,3.489,2011-12-16T00:00:00Z,false,35986.35464788731
10,B,126512,7.874,48.36,3.541,2011-12-23T00:00:00Z,false,48444.262361111105
10,B,126512,7.874,48.92,3.428,2011-12-30T00:00:00Z,true,26815.144027777784
10,B,126512,7.545,59.85,3.443,2012-01-06T00:00:00Z,false,23709.884225352118
10,B,126512,7.545,51,3.477,2012-01-13T00:00:00Z,false,23771.70458333334
10,B,126512,7.545,54.51,3.66,2012-01-20T00:00:00Z,false,23271.707500000004
10,B,126512,7.545,53.59,3.675,2012-01-27T00:00:00Z,false,22059.540540540536
10,B,126512,7.545,56.85,3.543,2012-02-03T00:00:00Z,false,25936.15291666666
10,B,126512,7.545,55.73,3.722,2012-02-10T00:00:00Z,true,30391.723287671244
10,B,126512,7.545,54.12,3.781,2012-02-17T00:00:00Z,false,29708.352876712324
10,B,126512,7.545,56.02,3.95,2012-02-24T00:00:00Z,false,28724.165352112675
10,B,126512,7.545,57.62,3.882,2012-03-02T00:00:00Z,false,27265.35643835616
10,B,126512,7.545,57.65,3.963,2012-03-09T00:00:00Z,false,27392.61571428572
10,B,126512,7.545,62.11,4.273,2012-03-16T00:00:00Z,false,26816.87027777778
10,B,126512,7.545,56.54,4.288,2012-03-23T00:00:00Z,false,25170.653287671234
10,B,126512,7.545,67.92,4.294,2012-03-30T00:00:00Z,false,25218.89472222222
10,B,126512,7.382,65.99,4.282,2012-04-06T00:00:00Z,false,29635.399589041095
10,B,126512,7.382,70.28,4.254,2012-04-13T00:00:00Z,false,27426.21541666668
10,B,126512,7.382,67.75,4.111,2012-04-20T00:00:00Z,false,25030.51450704225
10,B,126512,7.382,80.11,4.088,2012-04-27T00:00:00Z,false,24126.58535211268
10,B,126512,7.382,77.02,4.058,2012-05-04T00:00:00Z,false,25653.019999999997
10,B,126512,7.382,76.03,4.186,2012-05-11T00:00:00Z,false,25244.29999999999
10,B,126512,7.382,85.19,4.308,2012-05-18T00:00:00Z,false,25645.038999999997
10,B,126512,7.382,86.03,4.127,2012-05-25T00:00:00Z,false,25787.874647887325
10,B,126512,7.382,80.06,4.277,2012-06-01T00:00:00Z,false,24548.214999999993
10,B,126512,7.382,86.87,4.103,2012-06-08T00:00:00Z,false,26292.734428571428
10,B,126512,7.382,88.58,4.144,2012-06-15T00:00:00Z,false,25879.469714285715
10,B,126512,7.382,89.92,4.014,2012-06-22T00:00:00Z,false,25439.625797101446
10,B,126512,7.382,91.36,3.875,2012-06-29T00:00:00Z,false,24049.040845070416
10,B,126512,7.17,86.87,3.666,2012-07-06T00:00:00Z,false,25436.61676056338
10,B,126512,7.17,89.8,3.723,2012-07-13T00:00:00Z,false,24867.210000000003
10,B,126512,7.17,84.45,3.589,2012-07-20T00:00:00Z,false,26713.814714285716
10,B,126512,7.17,83.98,3.769,2012-07-27T00:00:00Z,false,25965.76657142857
10,B,126512,7.17,84.76,3.595,2012-08-03T00:00:00Z,false,27706.287
10,B,126512,7.17,90.78,3.811,2012-08-10T00:00:00Z,false,27252.70927536232
10,B,126512,7.17,88.83,4.002,2012-08-17T00:00:00Z,false,25743.625352112675
10,B,126512,7.17,82.5,4.055,2012-08-24T00:00:00Z,false,24513.66875000001
10,B,126512,7.17,86.97,3.886,2012-08-31T00:00:00Z,false,23575.50771428572
10,B,126512,7.17,83.07,4.124,2012-09-07T00:00:00Z,true,24404.04685714286
10,B,126512,7.17,78.47,3.966,2012-09-14T00:00:00Z,false,23430.98557142857
10,B,126512,7.17,81.93,4.125,2012-09-21T00:00:00Z,false,23547.289718309858
10,B,126512,7.17,82.52,3.966,2012-09-28T00:00:00Z,false,23539.75569444445
10,B,126512,6.943,80.88,4.132,2012-10-05T00:00:00Z,false,24095.49835616439
10,B,126512,6.943,76.03,4.468,2012-10-12T00:00:00Z,false,23477.933013698625
10,B,126512,6.943,72.71,4.449,2012-10-19T00:00:00Z,false,24094.928055555556
10,B,126512,6.943,70.5,4.301,2012-10-26T00:00:00Z,false,24227.070138888896
11,A,207499,7.368,46.04,2.572,2010-02-05T00:00:00Z,false,21222.34222222223
11,A,207499,7.368,48.01,2.548,2010-02-12T00:00:00Z,true,22495.48685714286
11,A,207499,7.368,48.3,2.514,2010-02-19T00:00:00Z,false,21173.22112676056
11,A,207499,7.368,52.79,2.561,2010-02-26T00:00:00Z,false,18822.600704225355
11,A,207499,7.368,53.96,2.625,2010-03-05T00:00:00Z,false,20380.323571428566
11,A,207499,7.368,64.1,2.667,2010-03-12T00:00:00Z,false,18758.91774647887
11,A,207499,7.368,61.51,2.72,2010-03-19T00:00:00Z,false,19214.183098591548
11,A,207499,7.368,58.09,2.732,2010-03-26T00:00:00Z,false,17300.337083333332
11,A,207499,7.343,66.16,2.719,2010-04-02T00:00:00Z,false,20086.25361111111
11,A,207499,7.343,69.57,2.77,2010-04-09T00:00:00Z,false,20420.94888888888
11,A,207499,7.343,67.81,2.808,2010-04-16T00:00:00Z,false,18637.230281690143
11,A,207499,7.343,68.37,2.795,2010-04-23T00:00:00Z,false,18605.312318840584
11,A,207499,7.343,71.13,2.78,2010-04-30T00:00:00Z,false,17461.505492957745
11,A,207499,7.343,75.57,2.835,2010-05-07T00:00:00Z,false,18747.56828571429
11,A,207499,7.343,77.64,2.854,2010-05-14T00:00:00Z,false,18097.087571428565
11,A,207499,7.343,76.97,2.826,2010-05-21T00:00:00Z,false,18166.380285714295
11,A,207499,7.343,79.69,2.759,2010-05-28T00:00:00Z,false,18322.79014492754
11,A,207499,7.343,79.66,2.705,2010-06-04T00:00:00Z,false,19947.459857142854
11,A,207499,7.343,82.81,2.668,2010-06-11T00:00:00Z,false,19699.571323529402
11,A,207499,7.343,84.13,2.637,2010-06-18T00:00:00Z,false,18824.26647887324
11,A,207499,7.343,84.5,2.653,2010-06-25T00:00:00Z,false,18028.92971428571
11,A,207499,7.346,83.09,2.669,2010-07-02T00:00:00Z,false,18878.262898550725
11,A,207499,7.346,83.01,2.642,2010-07-09T00:00:00Z,false,18552.992318840577
11,A,207499,7.346,84.9,2.623,2010-07-16T00:00:00Z,false,18704.48608695652
11,A,207499,7.346,84.57,2.608,2010-07-23T00:00:00Z,false,17526.62014084507
11,A,207499,7.346,83.26,2.64,2010-07-30T00:00:00Z,false,18384.983676470587
11,A,207499,7.346,86.54,2.627,2010-08-06T00:00:00Z,false,20141.69
11,A,207499,7.346,87.73,2.692,2010-08-13T00:00:00Z,false,20357.927941176476
11,A,207499,7.346,88.93,2.664,2010-08-20T00:00:00Z,false,20727.425652173904
11,A,207499,7.346,87.7,2.619,2010-08-27T00:00:00Z,false,19283.280441176466
11,A,207499,7.346,84.94,2.577,2010-09-03T00:00:00Z,false,18897.30826086957
11,A,207499,7.346,81.93,2.565,2010-09-10T00:00:00Z,true,17591.835142857144
11,A,207499,7.346,83.04,2.582,2010-09-17T00:00:00Z,false,17618.497246376817
11,A,207499,7.346,77.36,2.624,2010-09-24T00:00:00Z,false,16958.018115942024
11,A,207499,7.564,75.11,2.603,2010-10-01T00:00:00Z,false,16654.795211267607
11,A,207499,7.564,68.71,2.633,2010-10-08T00:00:00Z,false,18745.982608695653
11,A,207499,7.564,71.46,2.72,2010-10-15T00:00:00Z,false,17279.46573529412
11,A,207499,7.564,72.6,2.725,2010-10-22T00:00:00Z,false,16954.077971014496
11,A,207499,7.564,74.21,2.716,2010-10-29T00:00:00Z,false,17319.362318840573
11,A,207499,7.564,64.41,2.689,2010-11-05T00:00:00Z,false,19599.398970588238
11,A,207499,7.564,63.74,2.728,2010-11-12T00:00:00Z,false,18051.769014084504
11,A,207499,7.564,58.63,2.771,2010-11-19T00:00:00Z,false,18729.660434782607
11,A,207499,7.564,69.9,2.735,2010-11-26T00:00:00Z,true,25841.801617647052
11,A,207499,7.564,55.9,2.708,2010-12-03T00:00:00Z,false,19721.752000000004
11,A,207499,7.564,53.33,2.843,2010-12-10T00:00:00Z,false,22674.1511594203
11,A,207499,7.564,54.63,2.869,2010-12-17T00:00:00Z,false,26724.219565217394
11,A,207499,7.564,59.33,2.886,2010-12-24T00:00:00Z,false,33424.135652173914
11,A,207499,7.564,55.03,2.943,2010-12-31T00:00:00Z,true,16742.901428571426
11,A,207499,7.551,54.43,2.976,2011-01-07T00:00:00Z,false,16841.506285714284
11,A,207499,7.551,45.34,2.983,2011-01-14T00:00:00Z,false,17063.56828571428
11,A,207499,7.551,51.51,3.016,2011-01-21T00:00:00Z,false,16968.231285714286
11,A,207499,7.551,51.04,3.01,2011-01-28T00:00:00Z,false,15720.266999999996
11,A,207499,7.551,47.17,2.989,2011-02-04T00:00:00Z,false,20616.609420289857
11,A,207499,7.551,44.61,3.022,2011-02-11T00:00:00Z,true,20568.650724637682
11,A,207499,7.551,61.5,3.045,2011-02-18T00:00:00Z,false,22532.567391304354
11,A,207499,7.551,68.74,3.065,2011-02-25T00:00:00Z,false,19188.39652173913
11,A,207499,7.551,66.5,3.288,2011-03-04T00:00:00Z,false,20281.985362318836
11,A,207499,7.551,63.29,3.459,2011-03-11T00:00:00Z,false,19051.555217391302
11,A,207499,7.551,70.17,3.488,2011-03-18T00:00:00Z,false,20171.21289855072
11,A,207499,7.551,73.74,3.473,2011-03-25T00:00:00Z,false,17822.85855072463
11,A,207499,7.574,69.1,3.524,2011-04-01T00:00:00Z,false,17981.058857142856
11,A,207499,7.574,73.57,3.622,2011-04-08T00:00:00Z,false,18962.87228571429
11,A,207499,7.574,76.64,3.743,2011-04-15T00:00:00Z,false,18234.802777777782
11,A,207499,7.574,78.31,3.807,2011-04-22T00:00:00Z,false,19830.264714285717
11,A,207499,7.574,79.97,3.81,2011-04-29T00:00:00Z,false,19675.215797101453
11,A,207499,7.574,71.39,3.906,2011-05-06T00:00:00Z,false,18492.40847222222
11,A,207499,7.574,80.93,3.899,2011-05-13T00:00:00Z,false,18256.563142857147
11,A,207499,7.574,76.97,3.907,2011-05-20T00:00:00Z,false,17706.671
11,A,207499,7.574,85.61,3.786,2011-05-27T00:00:00Z,false,17383.950285714287
11,A,207499,7.574,86.14,3.699,2011-06-03T00:00:00Z,false,18924.4647887324
11,A,207499,7.574,85.79,3.648,2011-06-10T00:00:00Z,false,18780.382142857143
11,A,207499,7.574,87.9,3.637,2011-06-17T00:00:00Z,false,19107.239142857143
11,A,207499,7.574,86.13,3.594,2011-06-24T00:00:00Z,false,17670.251267605632
11,A,207499,7.567,86.43,3.524,2011-07-01T00:00:00Z,false,18535.315142857147
11,A,207499,7.567,87.17,3.48,2011-07-08T00:00:00Z,false,18797.576901408458
11,A,207499,7.567,88.3,3.575,2011-07-15T00:00:00Z,false,18093.524714285715
11,A,207499,7.567,87.8,3.651,2011-07-22T00:00:00Z,false,17924.672777777778
11,A,207499,7.567,89.46,3.682,2011-07-29T00:00:00Z,false,17578.821304347824
11,A,207499,7.567,90.04,3.684,2011-08-05T00:00:00Z,false,19763.365352112673
11,A,207499,7.567,90.3,3.638,2011-08-12T00:00:00Z,false,19625.919275362317
11,A,207499,7.567,89.51,3.554,2011-08-19T00:00:00Z,false,20903.799154929573
11,A,207499,7.567,89.09,3.523,2011-08-26T00:00:00Z,false,18376.1514084507
11,A,207499,7.567,91.44,3.533,2011-09-02T00:00:00Z,false,18278.766338028174
11,A,207499,7.567,84.91,3.546,2011-09-09T00:00:00Z,true,16884.323648648646
11,A,207499,7.567,85.11,3.526,2011-09-16T00:00:00Z,false,18154.514428571427
11,A,207499,7.567,82.14,3.467,2011-09-23T00:00:00Z,false,17653.930714285718
11,A,207499,7.567,84.4,3.355,2011-09-30T00:00:00Z,false,16767.828591549292
11,A,207499,7.197,76.97,3.285,2011-10-07T00:00:00Z,false,18961.56422535211
11,A,207499,7.197,75.56,3.274,2011-10-14T00:00:00Z,false,18376.985142857142
11,A,207499,7.197,70.91,3.353,2011-10-21T00:00:00Z,false,18404.27125
11,A,207499,7.197,72.66,3.372,2011-10-28T00:00:00Z,false,18460.339436619717
11,A,207499,7.197,61.13,3.332,2011-11-04T00:00:00Z,false,20539.25887323944
11,A,207499,7.197,64.2,3.297,2011-11-11T00:00:00Z,false,19515.05271428572
11,A,207499,7.197,66.17,3.308,2011-11-18T00:00:00Z,false,18522.417323943668
11,A,207499,7.197,70.03,3.236,2011-11-25T00:00:00Z,true,25328.1298630137
11,A,207499,7.197,56.89,3.172,2011-12-02T00:00:00Z,false,19435.033888888887
11,A,207499,7.197,50.63,3.158,2011-12-09T00:00:00Z,false,22870.221388888895
11,A,207499,7.197,59.69,3.159,2011-12-16T00:00:00Z,false,25125.49380281689
11,A,207499,7.197,54.29,3.112,2011-12-23T00:00:00Z,false,30743.312499999985
11,A,207499,7.197,48.86,3.129,2011-12-30T00:00:00Z,true,19043.43957746479
11,A,207499,6.833,54.44,3.157,2012-01-06T00:00:00Z,false,17831.74375
11,A,207499,6.833,53.1,3.261,2012-01-13T00:00:00Z,false,17813.1914084507
11,A,207499,6.833,56.43,3.268,2012-01-20T00:00:00Z,false,17004.271690140853
11,A,207499,6.833,58.36,3.29,2012-01-27T00:00:00Z,false,15927.066438356165
11,A,207499,6.833,60.24,3.36,2012-02-03T00:00:00Z,false,19390.59408450704
11,A,207499,6.833,52.23,3.409,2012-02-10T00:00:00Z,true,22173.06704225352
11,A,207499,6.833,52.77,3.51,2012-02-17T00:00:00Z,false,21800.110277777778
11,A,207499,6.833,61.11,3.555,2012-02-24T00:00:00Z,false,19706.75757142857
11,A,207499,6.833,62.61,3.63,2012-03-02T00:00:00Z,false,19977.54777777778
11,A,207499,6.833,61.44,3.669,2012-03-09T00:00:00Z,false,19906.79943661972
11,A,207499,6.833,64.21,3.734,2012-03-16T00:00:00Z,false,20308.229295774647
11,A,207499,6.833,67.16,3.787,2012-03-23T00:00:00Z,false,18579.908714285713
11,A,207499,6.833,70.23,3.845,2012-03-30T00:00:00Z,false,18572.914714285707
11,A,207499,6.664,74.19,3.891,2012-04-06T00:00:00Z,false,22483.450845070423
11,A,207499,6.664,72.74,3.891,2012-04-13T00:00:00Z,false,20742.986056338028
11,A,207499,6.664,71.97,3.877,2012-04-20T00:00:00Z,false,18526.154788732398
11,A,207499,6.664,73.4,3.814,2012-04-27T00:00:00Z,false,17660.547000000002
11,A,207499,6.664,79.07,3.749,2012-05-04T00:00:00Z,false,19031.266944444447
11,A,207499,6.664,75.13,3.688,2012-05-11T00:00:00Z,false,18311.930563380283
11,A,207499,6.664,72.53,3.63,2012-05-18T00:00:00Z,false,19320.604428571427
11,A,207499,6.664,78.44,3.561,2012-05-25T00:00:00Z,false,18533.36957142857
11,A,207499,6.664,81.67,3.501,2012-06-01T00:00:00Z,false,19177.399014084505
11,A,207499,6.664,82.1,3.452,2012-06-08T00:00:00Z,false,19643.660138888885
11,A,207499,6.664,84.97,3.393,2012-06-15T00:00:00Z,false,19970.076338028168
11,A,207499,6.664,83.26,3.346,2012-06-22T00:00:00Z,false,19366.861428571425
11,A,207499,6.664,87.86,3.286,2012-06-29T00:00:00Z,false,18528.98
11,A,207499,6.334,83.44,3.227,2012-07-06T00:00:00Z,false,20579.294929577463
11,A,207499,6.334,82.46,3.256,2012-07-13T00:00:00Z,false,18594.922676056336
11,A,207499,6.334,82.41,3.311,2012-07-20T00:00:00Z,false,18673.386249999996
11,A,207499,6.334,85.43,3.407,2012-07-27T00:00:00Z,false,18177.071714285707
11,A,207499,6.334,86.94,3.417,2012-08-03T00:00:00Z,false,19709.029154929587
11,A,207499,6.334,86.21,3.494,2012-08-10T00:00:00Z,false,19291.300694444446
11,A,207499,6.334,87.73,3.571,2012-08-17T00:00:00Z,false,19740.377777777772
11,A,207499,6.334,83.17,3.62,2012-08-24T00:00:00Z,false,20135.939000000002
11,A,207499,6.334,86.49,3.638,2012-08-31T00:00:00Z,false,19067.671527777784
11,A,207499,6.334,85.17,3.73,2012-09-07T00:00:00Z,true,18374.428169014085
11,A,207499,6.334,79.61,3.717,2012-09-14T00:00:00Z,false,17854.578169014087
11,A,207499,6.334,73.64,3.721,2012-09-21T00:00:00Z,false,18677.929295774647
11,A,207499,6.334,77.67,3.666,2012-09-28T00:00:00Z,false,17047.649027777785
11,A,207499,6.034,73.37,3.617,2012-10-05T00:00:00Z,false,20039.355774647887
11,A,207499,6.034,69.94,3.601,2012-10-12T00:00:00Z,false,18742.35842857143
11,A,207499,6.034,73.77,3.594,2012-10-19T00:00:00Z,false,17601.04542857143
11,A,207499,6.034,74.26,3.506,2012-10-26T00:00:00Z,false,17153.277857142864
12,B,112238,13.975,49.47,2.962,2010-02-05T00:00:00Z,false,15714.948142857142
12,B,112238,13.975,47.87,2.946,2010-02-12T00:00:00Z,true,16439.16661764705
12,B,112238,13.975,54.83,2.915,2010-02-19T00:00:00Z,false,15428.473943661971
12,B,112238,13.975,50.23,2.825,2010-02-26T00:00:00Z,false,15420.840735294114
12,B,112238,13.975,53.77,2.987,2010-03-05T00:00:00Z,false,15385.975285714287
12,B,112238,13.975,50.11,2.925,2010-03-12T00:00:00Z,false,14079.917571428572
12,B,112238,13.975,59.57,3.054,2010-03-19T00:00:00Z,false,13886.976285714283
12,B,112238,13.975,60.06,3.083,2010-03-26T00:00:00Z,false,13633.552916666662
12,B,112238,14.099,59.84,3.086,2010-04-02T00:00:00Z,false,14879.739705882352
12,B,112238,14.099,59.25,3.09,2010-04-09T00:00:00Z,false,15090.418405797094
12,B,112238,14.099,64.95,3.109,2010-04-16T00:00:00Z,false,13685.67885714286
12,B,112238,14.099,64.55,3.05,2010-04-23T00:00:00Z,false,14403.383188405796
12,B,112238,14.099,67.38,3.105,2010-04-30T00:00:00Z,false,14032.650294117646
12,B,112238,14.099,70.15,3.127,2010-05-07T00:00:00Z,false,15570.75029850746
12,B,112238,14.099,68.44,3.145,2010-05-14T00:00:00Z,false,14206.69073529412
12,B,112238,14.099,76.2,3.12,2010-05-21T00:00:00Z,false,14093.743529411764
12,B,112238,14.099,67.84,3.058,2010-05-28T00:00:00Z,false,14050.752352941166
12,B,112238,14.099,81.39,2.941,2010-06-04T00:00:00Z,false,15431.725882352943
12,B,112238,14.099,90.84,2.949,2010-06-11T00:00:00Z,false,15394.54106060606
12,B,112238,14.099,81.06,3.043,2010-06-18T00:00:00Z,false,14061.929411764704
12,B,112238,14.099,87.27,3.084,2010-06-25T00:00:00Z,false,14515.26803030303
12,B,112238,14.18,91.98,3.105,2010-07-02T00:00:00Z,false,14423.595606060602
12,B,112238,14.18,90.37,3.1,2010-07-09T00:00:00Z,false,14295.5496969697
12,B,112238,14.18,97.18,3.094,2010-07-16T00:00:00Z,false,13884.890303030303
12,B,112238,14.18,99.22,3.112,2010-07-23T00:00:00Z,false,13824.29803030303
12,B,112238,14.18,96.31,3.017,2010-07-30T00:00:00Z,false,13841.640151515156
12,B,112238,14.18,92.95,3.123,2010-08-06T00:00:00Z,false,14885.79923076923
12,B,112238,14.18,87.01,3.159,2010-08-13T00:00:00Z,false,14064.61212121212
12,B,112238,14.18,92.81,3.041,2010-08-20T00:00:00Z,false,14591.497538461534
12,B,112238,14.18,93.19,3.129,2010-08-27T00:00:00Z,false,15454.099384615383
12,B,112238,14.18,83.12,3.087,2010-09-03T00:00:00Z,false,16299.371969696971
12,B,112238,14.18,83.63,3.044,2010-09-10T00:00:00Z,true,13281.162205882356
12,B,112238,14.18,82.45,3.028,2010-09-17T00:00:00Z,false,12729.591194029852
12,B,112238,14.18,81.77,2.939,2010-09-24T00:00:00Z,false,12528.225588235295
12,B,112238,14.313,85.2,3.001,2010-10-01T00:00:00Z,false,12892.973636363637
12,B,112238,14.313,71.82,3.013,2010-10-08T00:00:00Z,false,13706.502686567159
12,B,112238,14.313,75,2.976,2010-10-15T00:00:00Z,false,12682.644705882356
12,B,112238,14.313,68.85,3.014,2010-10-22T00:00:00Z,false,12615.933235294116
12,B,112238,14.313,61.09,3.016,2010-10-29T00:00:00Z,false,14258.12985074627
12,B,112238,14.313,65.49,3.129,2010-11-05T00:00:00Z,false,13671.922205882354
12,B,112238,14.313,57.79,3.13,2010-11-12T00:00:00Z,false,14279.927878787881
12,B,112238,14.313,58.18,3.161,2010-11-19T00:00:00Z,false,13350.65223880597
12,B,112238,14.313,47.66,3.162,2010-11-26T00:00:00Z,true,23549.667794117642
12,B,112238,14.313,43.33,3.041,2010-12-03T00:00:00Z,false,15728.428970588231
12,B,112238,14.313,50.01,3.203,2010-12-10T00:00:00Z,false,16745.285820895526
12,B,112238,14.313,52.77,3.236,2010-12-17T00:00:00Z,false,19053.019852941175
12,B,112238,14.313,52.02,3.236,2010-12-24T00:00:00Z,false,26003.674852941167
12,B,112238,14.313,45.64,3.148,2010-12-31T00:00:00Z,true,13113.778088235294
12,B,112238,14.021,37.64,3.287,2011-01-07T00:00:00Z,false,13583.734925373132
12,B,112238,14.021,43.15,3.312,2011-01-14T00:00:00Z,false,12119.579104477616
12,B,112238,14.021,53.53,3.223,2011-01-21T00:00:00Z,false,12153.113636363638
12,B,112238,14.021,50.74,3.342,2011-01-28T00:00:00Z,false,13031.627761194035
12,B,112238,14.021,45.14,3.348,2011-02-04T00:00:00Z,false,15612.957761194033
12,B,112238,14.021,51.3,3.381,2011-02-11T00:00:00Z,true,15976.787794117641
12,B,112238,14.021,53.35,3.43,2011-02-18T00:00:00Z,false,16595.369117647064
12,B,112238,14.021,48.45,3.53,2011-02-25T00:00:00Z,false,15614.980895522385
12,B,112238,14.021,51.72,3.674,2011-03-04T00:00:00Z,false,16197.734477611937
12,B,112238,14.021,57.75,3.818,2011-03-11T00:00:00Z,false,14459.023478260873
12,B,112238,14.021,64.21,3.692,2011-03-18T00:00:00Z,false,14845.61779411765
12,B,112238,14.021,54.4,3.909,2011-03-25T00:00:00Z,false,14240.40776119403
12,B,112238,13.736,63.63,3.772,2011-04-01T00:00:00Z,false,14571.934637681157
12,B,112238,13.736,64.47,4.003,2011-04-08T00:00:00Z,false,15359.41615384615
12,B,112238,13.736,57.63,3.868,2011-04-15T00:00:00Z,false,14572.820147058821
12,B,112238,13.736,72.12,4.134,2011-04-22T00:00:00Z,false,15164.469701492533
12,B,112238,13.736,68.27,4.151,2011-04-29T00:00:00Z,false,14419.798550724641
12,B,112238,13.736,68.4,4.193,2011-05-06T00:00:00Z,false,15241.111641791047
